"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"11","WISH-TV/Ball State ","2016-10-10","2016-10-16","2016-10-21T20:12:28Z",544,"Likely Voters","Live Phone",47,41,NA,1,11,"http://elections.huffingtonpost.com/pollster/polls/wish-tv-ball-state-26363","http://big.assets.huffingtonpost.com/2016_HoosierSurveyResultsRelease_FINAL_LL.pdf","Nonpartisan","None","",2
"12","UPI/CVOTER","2016-10-09","2016-10-16","2016-10-20T15:49:08Z",330,"Likely Voters","Internet",53,43,NA,4,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26301","https://assets.documentcloud.org/documents/3143752/UPI-CVoter-2016-StatePoll-October-16.pdf","Nonpartisan","None","",1
"13","Monmouth University","2016-10-11","2016-10-13","2016-10-14T17:00:18Z",402,"Likely Voters","Live Phone",45,41,9,1,5,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-26175","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_IN_101416/","Nonpartisan","None","If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?",1
"14","Ipsos/Reuters","2016-09-23","2016-10-13","2016-10-21T12:42:39Z",822,"Likely Voters","Internet",47,38,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26344","http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf","Nonpartisan","None","",1
"15","Lucid/The Times-Picayune","2016-10-07","2016-10-10","2016-10-18T12:37:09Z",1123,"Likely Voters","Internet",43,37,10,3,7,"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26225","http://luc.id/wp-content/uploads/2016/10/Indiana-Results.pdf?link_id=20&can_id=3988fa989da190d30e93d8a03b9a4393&source=email-morning-digest-all-of-a-sudden-catherine-cortez-masto-jumps-into-the-lead-in-nevada&email_referrer=morning-digest-all-of-a-sudden-","Nonpartisan","None","",1
"16","UPI/CVOTER","2016-09-19","2016-10-02","2016-10-04T12:56:46Z",533,"Likely Voters","Internet",55,41,NA,4,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25911","https://www.documentcloud.org/documents/3118423-UPI-CVoter-2016-StatePoll-October-3-1.html","Nonpartisan","None","",1
"17","Ipsos/Reuters","2016-09-02","2016-09-22","2016-09-26T18:48:25Z",674,"Likely Voters","Internet",54,35,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25692","http://big.assets.huffingtonpost.com/ipsos926.pdf","Nonpartisan","None","",1
"18","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T13:05:55Z",2294,"Registered Voters","Internet",52,37,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25365","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",1
"19","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T13:05:55Z",2294,"Registered Voters","Internet",46,30,13,5,6,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25365","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",2
"20","Monmouth University","2016-08-13","2016-08-16","2016-08-17T17:03:35Z",403,"Likely Voters","Live Phone",47,36,10,1,5,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25197","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_IN_081716/","Nonpartisan","None","If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
"21","NBC/WSJ/Marist","2016-04-26","2016-04-28","2016-05-01T13:26:34Z",2149,"Registered Voters","Live Phone",48,41,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24413","http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/NBC%20NewsWSJMarist.pdf","Nonpartisan","None","",1
"22","POS (R)/HPI/WTHR","2016-04-18","2016-04-21","2016-06-02T21:07:27Z",500,"Likely Voters","Live Phone",47,39,NA,NA,14,"http://elections.huffingtonpost.com/pollster/polls/pos-r-hpi-wthr-24601","http://www.wthr.com/story/31796541/exclusive-wthrhpi-poll-trump-or-cruz-would-defeat-clinton-in-indiana","Pollster","Rep","",1
