"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"11","Quinnipiac","2016-10-27","2016-11-01","2016-11-02T19:07:48Z",626,"Likely Voters","Live Phone",45,47,NA,3,4,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-26628","https://poll.qu.edu/2016-presidential-swing-state-polls/release-detail?ReleaseID=2399","Nonpartisan","None","If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?",2
"12","CNN","2016-10-27","2016-11-01","2016-11-02T16:21:23Z",773,"Likely Voters","Live Phone",47,49,3,2,0,"http://elections.huffingtonpost.com/pollster/polls/cnn-26622","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html","Nonpartisan","None","Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidate.  Who would you be more likely to vote for?",1
"13","CNN","2016-10-27","2016-11-01","2016-11-02T16:21:23Z",773,"Likely Voters","Live Phone",49,50,NA,1,0,"http://elections.huffingtonpost.com/pollster/polls/cnn-26622","http://www.cnn.com/2016/11/02/politics/polls-hillary-clinton-donald-trump-florida-pennsylvania-nevada-arizona/index.html","Nonpartisan","None","Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate, and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?",2
"14","Gravis Marketing/One America News ","2016-10-31","2016-10-31","2016-11-04T04:07:52Z",1995,"Registered Voters","IVR/Online",49,51,NA,NA,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-one-america-news-26689","http://www.oann.com/pollflorida/","Sponsor","Rep","",1
"15","Gravis Marketing/One America News ","2016-10-31","2016-10-31","2016-11-04T04:07:52Z",1995,"Registered Voters","IVR/Online",46,49,2,1,1,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-one-america-news-26689","http://www.oann.com/pollflorida/","Sponsor","Rep","",2
"16","SurveyMonkey","2016-10-25","2016-10-31","2016-11-01T13:54:44Z",2809,"Likely Voters","Internet",45,46,5,2,2,"http://elections.huffingtonpost.com/pollster/polls/surveymonkey-26596","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus","Nonpartisan","None","",1
"17","Remington Research Group (R)/Axiom Strategies","2016-10-30","2016-10-30","2016-10-31T14:10:49Z",989,"Likely Voters","IVR/Live Phone",48,44,2,2,4,"http://elections.huffingtonpost.com/pollster/polls/remington-research-group-r-axiom-strategies-26566","http://axiomstrategies.com/abc/","Sponsor","Rep","",1
"18","TargetSmart/William & Mary","2016-10-25","2016-10-30","2016-11-02T02:37:03Z",718,"Likely Voters","Live Phone/Online",40,48,3,7,0,"http://elections.huffingtonpost.com/pollster/polls/targetsmart-william-mary-26609","https://www.scribd.com/document/329698329/TargetSmart-William-Mary-Florida-Poll-of-Early-and-Likely-Voters","Nonpartisan","None","",1
"19","UPI/CVOTER","2016-10-23","2016-10-29","2016-11-01T12:54:47Z",408,"Likely Voters","Internet",47,48,NA,5,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26592","https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html","Nonpartisan","None","",1
"20","NYT Upshot/Siena","2016-10-25","2016-10-27","2016-10-30T12:24:13Z",814,"Likely Voters","Live Phone",46,42,4,3,6,"http://elections.huffingtonpost.com/pollster/polls/nyt-upshot-siena-26543","http://files.constantcontact.com/9c83fb30501/b45c5035-6714-426e-9980-4d1dcb0bce8f.pdf","Nonpartisan","None","",1
"21","NYT Upshot/Siena","2016-10-25","2016-10-27","2016-10-30T12:24:13Z",814,"Likely Voters","Live Phone",48,45,NA,0,7,"http://elections.huffingtonpost.com/pollster/polls/nyt-upshot-siena-26543","http://files.constantcontact.com/9c83fb30501/b45c5035-6714-426e-9980-4d1dcb0bce8f.pdf","Nonpartisan","None","",2
"22","Dixie Strategies (R)","2016-10-25","2016-10-26","2016-11-03T13:11:33Z",698,"Likely Voters","IVR/Live Phone",46,42,2,3,6,"http://elections.huffingtonpost.com/pollster/polls/dixie-strategies-r-26654","http://big.assets.huffingtonpost.com/DIXIEFL161026.pdf","Pollster","Rep","If the Presidential election were held today, for whom would you vote?",1
"23","NBC/WSJ/Marist","2016-10-25","2016-10-26","2016-10-30T13:10:20Z",779,"Likely Voters","Live Phone",46,46,NA,7,1,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-26544","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246","Nonpartisan","None","",1
"24","NBC/WSJ/Marist","2016-10-25","2016-10-26","2016-10-30T13:10:20Z",779,"Likely Voters","Live Phone",44,45,5,5,2,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-26544","http://www.nbcnews.com/meet-the-press/polls-clinton-leads-trump-north-carolina-dead-heat-florida-n675246","Nonpartisan","None","",2
"25","Saint Leo University","2016-10-22","2016-10-26","2016-10-28T17:07:05Z",1028,"Likely Voters","Internet",37,50,5,1,7,"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-26528","http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-October-2016-Florida-Candidate-Races-Report.pdf","Nonpartisan","None","If the November presidential election was held today between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, which candidate would you support or which have you already supported in early voting?",1
"26","Saint Leo University","2016-10-22","2016-10-26","2016-10-28T17:07:05Z",1028,"Likely Voters","Internet",35,49,4,6,8,"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-26528","http://polls.saintleo.edu/wp-content/uploads/2016/10/SLU-Polling-Institute-October-2016-Florida-Candidate-Races-Report.pdf","Nonpartisan","None","If the November presidential election was held today and Evan McMullin, the Independent Conservative from Utah was also on your ballot, which candidate would you support or which have you supported if you already voted in early voting?",2
"27","UNF","2016-10-20","2016-10-25","2016-10-27T12:50:34Z",786,"Likely Voters","Live Phone",44,46,NA,3,6,"http://elections.huffingtonpost.com/pollster/polls/unf-26492","http://big.assets.huffingtonpost.com/UNF161025.pdf","Nonpartisan","None","",1
"28","UNF","2016-10-20","2016-10-25","2016-10-27T12:50:34Z",819,"Likely Voters","Live Phone",39,43,6,3,9,"http://elections.huffingtonpost.com/pollster/polls/unf-26492","http://big.assets.huffingtonpost.com/UNF161025.pdf","Nonpartisan","None","",2
"29","Bloomberg/Selzer","2016-10-21","2016-10-24","2016-10-26T12:10:52Z",953,"Likely Voters","Live Phone",46,45,NA,4,5,"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26435","https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rLiMdBxU.ddw/v0","Nonpartisan","None","",1
"30","Bloomberg/Selzer","2016-10-21","2016-10-24","2016-10-26T12:10:52Z",953,"Likely Voters","Live Phone",45,43,4,3,6,"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-26435","https://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rLiMdBxU.ddw/v0","Nonpartisan","None","",2
"31","SurveyUSA/Bay News 9/News 13","2016-10-20","2016-10-24","2016-10-26T12:50:08Z",1251,"Likely Voters","IVR/Online",45,48,2,4,0,"http://elections.huffingtonpost.com/pollster/polls/surveyusa-bay-news-9-news-13-26439","http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2016/10/25/florida_decides_polls_presidential_race.html","Nonpartisan","None","",1
"32","SurveyMonkey","2016-10-18","2016-10-24","2016-10-26T13:40:15Z",2765,"Likely Voters","Internet",44,47,5,2,3,"http://elections.huffingtonpost.com/pollster/polls/surveymonkey-26441","https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus","Nonpartisan","None","",1
"33","Remington Research Group (R)/Axiom Strategies","2016-10-20","2016-10-22","2016-10-25T13:35:47Z",1646,"Likely Voters","IVR/Live Phone",46,46,2,2,5,"http://elections.huffingtonpost.com/pollster/polls/remington-research-group-r-axiom-strategies-26420","http://big.assets.huffingtonpost.com/FLSTATEWIDE.pdf","Sponsor","Rep","",1
"34","CBS/YouGov","2016-10-20","2016-10-21","2016-10-23T15:05:01Z",1042,"Likely Voters","Internet",43,46,3,4,3,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-26380","https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tczhqlhzzs/FL_Final_20161023.pdf","Nonpartisan","None","",1
"35","Opinion Savvy/Fox 13/Fox 35","2016-10-20","2016-10-20","2016-10-21T18:21:19Z",538,"Likely Voters","IVR/Online",45,49,3,2,2,"http://elections.huffingtonpost.com/pollster/polls/opinion-savvy-fox-13-fox-35-26361","http://opinionsavvy.com/wp-content/uploads/2016/10/OS-FL-General-10.21.16.pdf","Nonpartisan","None","If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?",1
"36","Lucid/The Times-Picayune","2016-10-17","2016-10-18","2016-10-24T18:47:43Z",892,"Likely Voters","Internet",39,45,6,2,8,"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26403","http://luc.id/wp-content/uploads/2016/10/Florida-Battleground-Results.pdf","Nonpartisan","None","",1
"37","Quinnipiac","2016-10-10","2016-10-16","2016-10-17T19:04:11Z",660,"Likely Voters","Live Phone",44,48,4,2,4,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-26215","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2388","Nonpartisan","None","If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?",1
"38","Quinnipiac","2016-10-10","2016-10-16","2016-10-17T19:04:11Z",660,"Likely Voters","Live Phone",45,49,NA,1,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-26215","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2388","Nonpartisan","None","If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?",2
"39","UPI/CVOTER","2016-10-09","2016-10-16","2016-10-20T15:34:27Z",401,"Likely Voters","Internet",46,49,NA,5,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26296","https://assets.documentcloud.org/documents/3143752/UPI-CVoter-2016-StatePoll-October-16.pdf","Nonpartisan","None","",1
"40","WashPost/SurveyMonkey","2016-10-08","2016-10-16","2016-10-18T16:52:33Z",1702,"Likely Voters","Internet",47,47,NA,NA,6,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26240","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/","Nonpartisan","None","",1
"41","WashPost/SurveyMonkey","2016-10-08","2016-10-16","2016-10-18T16:52:33Z",1702,"Likely Voters","Internet",45,43,7,3,3,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26240","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/","Nonpartisan","None","",2
"42","PPP (D)","2016-10-12","2016-10-13","2016-10-14T21:40:06Z",985,"Likely Voters","IVR/Online",42,46,5,1,6,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-26182","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_104161.pdf","Pollster","Dem","The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?",1
"43","PPP (D)","2016-10-12","2016-10-13","2016-10-14T21:40:06Z",985,"Likely Voters","IVR/Online",44,49,NA,NA,7,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-26182","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_104161.pdf","Pollster","Dem","If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?",2
"44","Gravis Marketing/Breitbart","2016-10-11","2016-10-13","2016-10-16T22:18:19Z",1799,"Registered Voters","IVR/Online",42,46,2,1,10,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-breitbart-26192","http://www.breitbart.com/2016-presidential-race/2016/10/15/exclusive-breitbartgravis-poll-clinton-up-4-points-over-trump-in-florida/","Nonpartisan","None","If the election was held today, who would be your choice for president?",1
"45","Ipsos/Reuters","2016-09-23","2016-10-13","2016-10-21T12:42:39Z",1799,"Likely Voters","Internet",42,48,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26344","http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf","Nonpartisan","None","",1
"46","Opinion Savvy","2016-10-10","2016-10-11","2016-10-12T17:47:31Z",533,"Likely Voters","IVR/Online",44,47,5,1,3,"http://elections.huffingtonpost.com/pollster/polls/opinion-savvy-26149","http://opinionsavvy.com/wp-content/uploads/2016/10/OS-FL-General-10.12.16.pdf","Nonpartisan","None","If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?",1
"47","Florida Atlantic University","2016-10-05","2016-10-09","2016-10-13T15:04:31Z",500,"Likely Voters","IVR/Online",43,49,1,0,7,"http://elections.huffingtonpost.com/pollster/polls/florida-atlantic-university-26157","http://big.assets.huffingtonpost.com/FAU.pdf","Nonpartisan","None","",1
"48","NBC/WSJ/Marist","2016-10-03","2016-10-05","2016-10-09T14:02:15Z",700,"Likely Voters","Live Phone",44,46,NA,7,3,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-26011","http://www.nbcnews.com/politics/2016-election/polls-clinton-ahead-florida-pennsylvania-n662076","Nonpartisan","None","",1
"49","NBC/WSJ/Marist","2016-10-03","2016-10-05","2016-10-09T14:02:15Z",700,"Likely Voters","Live Phone",42,45,5,4,4,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-26011","http://www.nbcnews.com/politics/2016-election/polls-clinton-ahead-florida-pennsylvania-n662076","Nonpartisan","None","",2
"50","UNF","2016-09-27","2016-10-04","2016-10-06T12:33:28Z",661,"Likely Voters","Live Phone",40,47,NA,4,9,"http://elections.huffingtonpost.com/pollster/polls/unf-25974","http://www.unf.edu/coas/porl/2016_Florida_Fall_Statewide_Presidential_Poll.aspx","Nonpartisan","None","",1
"51","UNF","2016-09-27","2016-10-04","2016-10-06T12:33:28Z",686,"Likely Voters","Live Phone",38,41,6,5,10,"http://elections.huffingtonpost.com/pollster/polls/unf-25974","http://www.unf.edu/coas/porl/2016_Florida_Fall_Statewide_Presidential_Poll.aspx","Nonpartisan","None","",2
"52","Quinnipiac","2016-09-27","2016-10-02","2016-10-03T18:30:48Z",545,"Likely Voters","Live Phone",41,46,5,2,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25842","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2384","Nonpartisan","None","If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?",1
"53","Quinnipiac","2016-09-27","2016-10-02","2016-10-03T18:30:48Z",545,"Likely Voters","Live Phone",44,49,NA,1,6,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25842","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2384","Nonpartisan","None","If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?",2
"54","UPI/CVOTER","2016-09-19","2016-10-02","2016-10-04T12:51:18Z",785,"Likely Voters","Internet",47,46,NA,5,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25906","https://www.documentcloud.org/documents/3118423-UPI-CVoter-2016-StatePoll-October-3-1.html","Nonpartisan","None","",1
"55","Opinion Savvy/Fox 13/Fox 35","2016-09-28","2016-09-29","2016-09-30T15:23:12Z",619,"Likely Voters","IVR/Online",46,47,4,2,1,"http://elections.huffingtonpost.com/pollster/polls/opinion-savvy-fox-13-fox-35-25814","http://opinionsavvy.com/2016/09/30/poll-clinton-leads-by-1-in-fl/","Nonpartisan","None","If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; Libertarian nominee Gary Johnson; and Green Party nominee Jill Stein; for whom would you vote?",1
"56","Mason-Dixon","2016-09-27","2016-09-29","2016-09-30T11:06:34Z",820,"Likely Voters","Live Phone",42,46,7,1,4,"http://elections.huffingtonpost.com/pollster/polls/mason-dixon-25811","http://www.politico.com/states/florida/story/2016/09/clinton-leads-trump-by-4-in-post-debate-fla-poll-105967","Nonpartisan","None","",1
"57","PPP (D-Vote Vets Action Fund)","2016-09-27","2016-09-28","2016-09-29T12:24:35Z",826,"Likely Voters","IVR/Online",43,45,3,1,8,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-vote-vets-action-fund-25796","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf","Pollster","Dem","The candidates for President are Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, and Green Party candidate Jill Stein. If the election was today, who would you vote for?",1
"58","PPP (D-Vote Vets Action Fund)","2016-09-27","2016-09-28","2016-09-29T12:24:35Z",826,"Likely Voters","IVR/Online",45,48,NA,NA,7,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-vote-vets-action-fund-25796","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf","Pollster","Dem","If you had to choose between just Democrat Hillary Clinton and Republican Donald Trump, who would you vote for?",2
"59","Ipsos/Reuters","2016-09-02","2016-09-22","2016-09-26T18:43:11Z",1167,"Likely Voters","Internet",45,49,NA,NA,6,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25685","http://big.assets.huffingtonpost.com/ipsos926.pdf","Nonpartisan","None","",1
"60","Suffolk","2016-09-19","2016-09-21","2016-09-22T16:13:34Z",500,"Likely Voters","Live Phone",45,44,3,1,8,"http://elections.huffingtonpost.com/pollster/polls/suffolk-25618","http://www.suffolk.edu/academics/10740.php","Nonpartisan","None","Florida’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean toward?",1
"61","Cherry (R-Florida Chamber of Commerce)","2016-09-15","2016-09-20","2016-09-27T16:43:47Z",617,"Likely Voters","Live Phone",41,43,8,2,6,"http://elections.huffingtonpost.com/pollster/polls/cherry-r-florida-chamber-of-commerce-25725","http://www.flchamber.com/new-florida-chamber-of-commerce-statewide-poll-shows-presidential-race-too-close-to-call-in-florida/","Pollster","Rep","",1
"62","Monmouth University","2016-09-16","2016-09-19","2016-09-20T17:03:33Z",400,"Likely Voters","Live Phone",41,46,6,2,5,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25584","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_FL_092016/","Nonpartisan","None","If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
"63","Saint Leo University","2016-09-10","2016-09-16","2016-09-21T18:01:48Z",475,"Likely Voters","Internet",44,49,6,2,NA,"http://elections.huffingtonpost.com/pollster/polls/saint-leo-university-25599","http://polls.saintleo.edu/wp-content/uploads/2016/09/SLU-September-2016-Poll_Complete-Findings.pdf","Nonpartisan","None","If the Presidential election was held today between Hillary Clinton and Donald Trump, Gary Johnson and Jill Stein, which candidate would you support?",1
"64","NYT Upshot/Siena","2016-09-10","2016-09-14","2016-09-19T11:27:58Z",867,"Likely Voters","Live Phone",43,43,NA,3,10,"http://elections.huffingtonpost.com/pollster/polls/nyt-upshot-siena-25524","https://www.siena.edu/assets/files/news/FLUpshot0916_159_Crosstabs.pdf","Nonpartisan","None","",1
"65","NYT Upshot/Siena","2016-09-10","2016-09-14","2016-09-19T11:27:58Z",867,"Likely Voters","Live Phone",40,41,NA,11,8,"http://elections.huffingtonpost.com/pollster/polls/nyt-upshot-siena-25524","https://www.siena.edu/assets/files/news/FLUpshot0916_159_Crosstabs.pdf","Nonpartisan","None","",2
"66","CNN","2016-09-07","2016-09-12","2016-09-14T20:31:54Z",788,"Likely Voters","Live Phone",47,44,6,1,1,"http://elections.huffingtonpost.com/pollster/polls/cnn-25493","http://www.cnn.com/2016/09/14/politics/cnn-orc-poll-florida-ohio-donald-trump-hillary-clinton/index.html","Nonpartisan","None","Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?",1
"67","CNN","2016-09-07","2016-09-12","2016-09-14T20:31:54Z",788,"Likely Voters","Live Phone",50,46,NA,3,0,"http://elections.huffingtonpost.com/pollster/polls/cnn-25493","http://www.cnn.com/2016/09/14/politics/cnn-orc-poll-florida-ohio-donald-trump-hillary-clinton/index.html","Nonpartisan","None","Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?",2
"68","CBS/YouGov","2016-09-07","2016-09-09","2016-09-11T17:50:16Z",1193,"Likely Voters","Internet",42,44,5,4,6,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-25448","https://www.scribd.com/document/323620143/CBS-News-2016-Battleground-Tracker-Florida-September-11-2016#from_embed","Nonpartisan","None","",1
"69","Quinnipiac","2016-08-29","2016-09-07","2016-09-08T18:40:55Z",761,"Likely Voters","Live Phone",47,47,NA,2,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25428","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2376","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote? As of today, do you lean more toward Clinton or Trump?",1
"70","Quinnipiac","2016-08-29","2016-09-07","2016-09-08T18:40:55Z",761,"Likely Voters","Live Phone",43,43,8,2,3,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25428","https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2376","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
