"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"14","WashPost/SurveyMonkey","2016-10-08","2016-10-16","2016-10-18T16:57:24Z",1135,"Likely Voters","Internet",49,44,NA,NA,7,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26243","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/","Nonpartisan","None","",1
"15","WashPost/SurveyMonkey","2016-10-08","2016-10-16","2016-10-18T16:57:24Z",1135,"Likely Voters","Internet",45,40,10,2,4,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26243","http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/","Nonpartisan","None","",2
"16","Ipsos/Reuters","2016-09-23","2016-10-13","2016-10-21T12:42:39Z",549,"Likely Voters","Internet",44,45,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26344","http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf","Nonpartisan","None","",1
"17","Lucid/The Times-Picayune","2016-10-07","2016-10-10","2016-10-23T12:24:50Z",917,"Likely Voters","Internet",37,41,10,2,9,"http://elections.huffingtonpost.com/pollster/polls/lucid-the-times-picayune-26377","https://luc.id/correction/","Nonpartisan","None","",1
"18","Des Moines Register/Mediacom/Selzer","2016-10-03","2016-10-06","2016-10-09T00:32:17Z",642,"Likely Voters","Live Phone",43,39,6,4,7,"http://elections.huffingtonpost.com/pollster/polls/des-moines-register-mediacom-selzer-26007","http://www.desmoinesregister.com/story/news/politics/iowa-poll/2016/10/10/iowa-poll-grassley-leads-judge-in-senate-race-by-17-points/91824228/","Nonpartisan","None","",1
"19","UPI/CVOTER","2016-09-19","2016-10-02","2016-10-04T12:57:47Z",491,"Likely Voters","Internet",49,48,NA,4,NA,"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25912","https://www.documentcloud.org/documents/3118423-UPI-CVoter-2016-StatePoll-October-3-1.html","Nonpartisan","None","",1
"20","Loras College","2016-09-20","2016-09-22","2016-09-26T15:16:58Z",491,"Likely Voters","Live Phone",42,42,NA,6,10,"http://elections.huffingtonpost.com/pollster/polls/loras-college-25661","http://www.loras.edu/news/clinton-trump-tied-iowa-grassley-opens-strong-lead-loras-college-poll-finds/","Nonpartisan","None","If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?",1
"21","Loras College","2016-09-20","2016-09-22","2016-09-26T15:16:58Z",491,"Likely Voters","Live Phone",38,38,9,1,14,"http://elections.huffingtonpost.com/pollster/polls/loras-college-25661","http://www.loras.edu/news/clinton-trump-tied-iowa-grassley-opens-strong-lead-loras-college-poll-finds/","Nonpartisan","None","If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?",2
"22","Ipsos/Reuters","2016-09-02","2016-09-22","2016-09-26T18:51:19Z",521,"Likely Voters","Internet",51,41,NA,NA,8,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25696","http://big.assets.huffingtonpost.com/ipsos926.pdf","Nonpartisan","None","",1
"23","Quinnipiac","2016-09-13","2016-09-21","2016-09-22T19:14:08Z",612,"Likely Voters","Live Phone",44,37,10,2,5,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25623","http://big.assets.huffingtonpost.com/quipac.pdf","Nonpartisan","None","If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?",1
"24","Quinnipiac","2016-09-13","2016-09-21","2016-09-22T19:14:08Z",612,"Likely Voters","Live Phone",50,44,NA,1,6,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25623","http://big.assets.huffingtonpost.com/quipac.pdf","Nonpartisan","None","If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?",2
"25","Monmouth University","2016-09-12","2016-09-14","2016-09-15T17:00:32Z",404,"Likely Voters","Live Phone",45,37,8,4,6,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-25504","http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_IA_091516/","Nonpartisan","None","If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?",1
"26","RABA Research/Simpson","2016-09-06","2016-09-08","2016-09-12T12:06:23Z",1054,"Likely Voters","IVR/Online",40,39,10,3,8,"http://elections.huffingtonpost.com/pollster/polls/raba-research-simpson-25451","http://www.rabaresearch.com/documents/RABA-Simpson-College-Survey-September-12-2016.pdf","Nonpartisan","None","If the election for President were held today among these four candidates, for whom would you vote?",1
"27","RABA Research/Simpson","2016-09-06","2016-09-08","2016-09-12T12:06:23Z",1054,"Likely Voters","IVR/Online",43,42,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/raba-research-simpson-25451","http://www.rabaresearch.com/documents/RABA-Simpson-College-Survey-September-12-2016.pdf","Nonpartisan","None","If the election were held today between only these two candidates, for whom would you vote?",2
"28","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T13:08:34Z",1875,"Registered Voters","Internet",46,42,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25366","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",1
"29","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T13:08:34Z",1875,"Registered Voters","Internet",40,36,16,3,5,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25366","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",2
"30","PPP (D-Constitutional Responsibility Project)","2016-08-30","2016-08-31","2016-09-07T15:21:52Z",827,"Likely Voters","IVR/Online",43,45,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-constitutional-responsibility-project-25415","http://weneednine.org/wp-content/uploads/2016/07/IAToplines1.pdf","Sponsor","Dem","The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?",1
"31","CBS/YouGov","2016-08-17","2016-08-19","2016-08-21T16:25:15Z",987,"Likely Voters","Internet",40,40,7,6,7,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-25220","http://www.cbsnews.com/news/poll-hillary-clinton-extends-lead-ohio-iowa-donald-trump/","Nonpartisan","None","",1
"32","Quinnipiac","2016-08-09","2016-08-16","2016-08-17T17:42:47Z",846,"Likely Voters","Live Phone",44,47,NA,4,6,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25198","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?",1
"33","Quinnipiac","2016-08-09","2016-08-16","2016-08-17T17:42:47Z",846,"Likely Voters","Live Phone",39,41,12,4,4,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25198","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"34","Suffolk","2016-08-08","2016-08-10","2016-08-11T16:20:43Z",500,"Likely Voters","Live Phone",41,40,NA,NA,19,"http://elections.huffingtonpost.com/pollster/polls/suffolk-25128","https://www.suffolk.edu/academics/10740.php","Nonpartisan","None","If the general election was held today and the candidates were Democrat Hillary Clinton or Republican Donald Trump, for whom will you vote or lean toward?",1
"35","Suffolk","2016-08-08","2016-08-10","2016-08-11T16:20:43Z",500,"Likely Voters","Live Phone",37,36,6,3,18,"http://elections.huffingtonpost.com/pollster/polls/suffolk-25128","https://www.suffolk.edu/academics/10740.php","Nonpartisan","None","Iowa’s presidential ballot may include Libertarian Gary Johnson and Green Party candidate Jill Stein. If the general election was held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Party Jill Stein, or Libertarian Gary Johnson, for whom will you vote or lean?",2
"36","NBC/WSJ/Marist","2016-08-03","2016-08-07","2016-08-09T21:14:11Z",899,"Registered Voters","Live Phone",37,41,NA,13,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25104","http://www.nbcnews.com/politics/first-read/polls-clinton-ahead-trump-midwest-battlegrounds-n626541","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"37","NBC/WSJ/Marist","2016-08-03","2016-08-07","2016-08-09T21:14:11Z",899,"Registered Voters","Live Phone",35,35,12,8,10,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25104","http://www.nbcnews.com/politics/first-read/polls-clinton-ahead-trump-midwest-battlegrounds-n626541","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"38","CBS/YouGov","2016-07-13","2016-07-15","2016-07-17T15:20:07Z",998,"Likely Voters","Internet",40,39,NA,12,8,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-24909","https://today.yougov.com/news/2016/07/17/clinton-trump-neck-and-neck-key-battlegrounds/","Nonpartisan","None","",1
"39","Monmouth University","2016-07-08","2016-07-11","2016-07-12T16:34:40Z",401,"Likely Voters","Live Phone",44,42,6,3,6,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24862","http://monmouth.edu/polling-institute/reports/MonmouthPoll_IA_071216/","Nonpartisan","None","",1
"40","NBC/WSJ/Marist","2016-07-05","2016-07-10","2016-07-13T17:14:27Z",822,"Registered Voters","Live Phone",39,42,NA,10,8,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24877","http://maristpoll.marist.edu/wp-content/misc/IApolls/IA160705/NBC%20News_WSJ_Marist%20Poll_Iowa%20Nature%20of%20the%20Sample%20and%20Tables_July%202016.pdf#page=1","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"41","Gravis Marketing","2016-07-07","2016-07-08","2016-07-14T16:44:09Z",1318,"Registered Voters","Automated Phone",40,42,NA,18,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-24885","http://big.assets.huffingtonpost.com/IOGravispoll.pdf","Nonpartisan","None","If you had to vote today in a matchup between Hillary Clinton and Donald Trump, who would you vote for?",1
"42","Gravis Marketing","2016-07-07","2016-07-08","2016-07-14T16:44:09Z",1318,"Registered Voters","Automated Phone",37,39,8,16,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-24885","http://big.assets.huffingtonpost.com/IOGravispoll.pdf","Nonpartisan","None","If you had to vote today in a matchup between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, who would you vote for?",2
"43","Loras College","2016-06-24","2016-06-28","2016-06-30T17:46:59Z",600,"Likely Voters","Live Phone",34,48,NA,4,14,"http://elections.huffingtonpost.com/pollster/polls/loras-college-24806","http://myweb.loras.edu/Loras/PDF/PollIASurveyJune2016.pdf","Nonpartisan","None","If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?",1
"44","Loras College","2016-06-24","2016-06-28","2016-06-30T17:46:59Z",600,"Likely Voters","Live Phone",30,44,6,2,17,"http://elections.huffingtonpost.com/pollster/polls/loras-college-24806","http://myweb.loras.edu/Loras/PDF/PollIASurveyJune2016.pdf","Nonpartisan","None","If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?",2
"45","PPP (D-Americans United for Change/Constitutional Responsibility Project) ","2016-06-22","2016-06-23","2016-06-28T03:22:00Z",897,"Likely Voters","IVR/Online",39,41,NA,NA,20,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-americans-united-for-change-constitutional-responsibility-project-24786","http://www.americansunitedforchange.org/page/-/SupremeCourtMemo62816.pdf","Sponsor","Dem","",1
"46","PPP (D-Constitutional Responsibility Project)","2016-06-09","2016-06-13","2016-06-16T14:54:24Z",630,"Likely Voters","Automated Phone",41,44,NA,NA,15,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-constitutional-responsibility-project-24688","http://www.desmoinesregister.com/story/news/politics/2016/06/16/poll-shows-clinton-grassley-leading-iowa/85947420/","Sponsor","Dem","",1
"47","NBC/WSJ/Marist","2016-01-02","2016-01-07","2016-01-10T19:33:19Z",1470,"Registered Voters","Live Phone",40,48,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-23463","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/NBC%20News_WSJ_Marist%20Poll%20Iowa%20Annotated%20Questionnaire_January%202016.pdf","Nonpartisan","None","",1
"48","PPP (D)","2015-12-10","2015-12-13","2015-12-17T19:56:35Z",1426,"Likely Voters","IVR/Online",43,45,NA,NA,13,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23364","http://www.publicpolicypolling.com/main/2015/12/trump-third-party-bid-could-doom-gop-in-swing-state.html","Pollster","Dem","",1
"49","Morning Consult/Campaign for Sustainable Rx Pricing ","2015-11-10","2015-11-16","2015-11-19T19:31:10Z",641,"Registered Voters","Live Phone/Online",40,41,NA,NA,19,"http://elections.huffingtonpost.com/pollster/polls/morning-consult-campaign-for-sustainable-rx-pricing-23184","http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_IA_FINAL.pdf","Nonpartisan","None","",1
"50","PPP (D)","2015-10-30","2015-11-01","2015-11-05T16:15:58Z",1668,"Likely Voters","IVR/Online",44,44,NA,NA,12,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-23072","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_110415.pdf","Pollster","Dem","",1
"51","NBC/WSJ/Marist","2015-09-23","2015-09-30","2015-10-05T14:14:49Z",1061,"Registered Voters","Live Phone",48,41,NA,NA,11,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-22843","http://www.scribd.com/doc/283708713/NBC-News-WSJ-Marist-Poll-Iowa-Annotated-Questionnaire-October-2015","Nonpartisan","None","",1
"52","NBC/Marist","2015-08-26","2015-09-02","2015-09-08T22:38:52Z",998,"Registered Voters","Live Phone",48,43,NA,NA,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-marist-22684","http://maristpoll.marist.edu/wp-content/misc/IApolls/IA150826/NBC%20News_Marist%20Poll_Iowa%20Nature%20of%20the%20Sample%20and%20Tables_September%202015.pdf","Nonpartisan","None","",1
"53","PPP (D)","2015-08-07","2015-08-09","2015-08-11T22:59:36Z",1500,"Likely Voters","IVR/Online",40,43,NA,NA,17,"http://elections.huffingtonpost.com/pollster/polls/ppp-d-22539","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_81115.pdf","Pollster","Dem","",1
