"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Johnson"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"12"	"Saguaro"	"2016-10-29"	"2016-10-31"	"2016-11-03T12:55:33Z"	2229	"Likely Voters"	"Internet"	44	45	7	4	NA	"http://elections.huffingtonpost.com/pollster/polls/saguaro-26651"	"https://www.scribd.com/document/329707080/Saguaro-Strategies-Arizona-Survey-October-29-31"	"Nonpartisan"	"None"	""	1
"13"	"SurveyMonkey"	"2016-10-25"	"2016-10-31"	"2016-11-01T13:54:44Z"	1457	"Likely Voters"	"Internet"	44	43	8	2	3	"http://elections.huffingtonpost.com/pollster/polls/surveymonkey-26596"	"https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus"	"Nonpartisan"	"None"	""	1
"14"	"Data Orbital (R)"	"2016-10-29"	"2016-10-30"	"2016-11-01T16:55:14Z"	550	"Likely Voters"	"Live Phone"	45	41	3	3	8	"http://elections.huffingtonpost.com/pollster/polls/data-orbital-r-26599"	"https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide__LivePoll__Toplines_10_30.pdf"	"Pollster"	"Rep"	""	1
"15"	"UPI/CVOTER"	"2016-10-23"	"2016-10-29"	"2016-11-01T12:54:47Z"	373	"Likely Voters"	"Internet"	51	43	NA	5	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26592"	"https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html"	"Nonpartisan"	"None"	""	1
"16"	"CBS/YouGov"	"2016-10-26"	"2016-10-28"	"2016-10-30T14:11:51Z"	994	"Likely Voters"	"Internet"	44	42	NA	9	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-26549"	"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6mg2jgp2wr/AZ_Final_20161030.pdf"	"Nonpartisan"	"None"	""	1
"17"	"Data Orbital (R)"	"2016-10-26"	"2016-10-27"	"2016-10-28T20:00:53Z"	550	"Likely Voters"	"Live Phone"	42	40	5	4	10	"http://elections.huffingtonpost.com/pollster/polls/data-orbital-r-26536"	"https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide_LivePoll_Demographics_10_27.01.pdf"	"Pollster"	"Rep"	""	1
"18"	"Saguaro"	"2016-10-22"	"2016-10-24"	"2016-10-28T15:37:23Z"	2385	"Likely Voters"	"Internet"	46	48	5	1	NA	"http://elections.huffingtonpost.com/pollster/polls/saguaro-26523"	"https://www.scribd.com/document/329155539/Saguaro-Strategies-General-Election-Survey-October-22-24"	"Nonpartisan"	"None"	""	1
"19"	"Monmouth University"	"2016-10-21"	"2016-10-24"	"2016-10-25T17:00:46Z"	401	"Likely Voters"	"Live Phone"	46	45	4	3	3	"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-26428"	"https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_AZ_102516/"	"Nonpartisan"	"None"	"If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?"	1
"20"	"SurveyMonkey"	"2016-10-18"	"2016-10-24"	"2016-10-26T13:40:15Z"	1550	"Likely Voters"	"Internet"	42	41	12	4	2	"http://elections.huffingtonpost.com/pollster/polls/surveymonkey-26441"	"https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus"	"Nonpartisan"	"None"	""	1
"21"	"Data Orbital (R)"	"2016-10-17"	"2016-10-18"	"2016-10-20T17:34:06Z"	550	"Likely Voters"	"Live Phone"	41	41	5	3	10	"http://elections.huffingtonpost.com/pollster/polls/data-orbital-r-26340"	"https://gallery.mailchimp.com/5a280d25318f2afe3f311adb6/files/AZ_Statewide_LivePoll_Questionnaire_10_18.pdf"	"Pollster"	"Rep"	""	1
"22"	"UPI/CVOTER"	"2016-10-09"	"2016-10-16"	"2016-10-20T15:28:43Z"	355	"Likely Voters"	"Internet"	51	44	NA	6	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-26290"	"https://assets.documentcloud.org/documents/3143752/UPI-CVoter-2016-StatePoll-October-16.pdf"	"Nonpartisan"	"None"	""	1
"23"	"WashPost/SurveyMonkey"	"2016-10-08"	"2016-10-16"	"2016-10-18T16:49:03Z"	1028	"Likely Voters"	"Internet"	47	46	NA	NA	7	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26238"	"http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/"	"Nonpartisan"	"None"	""	1
"24"	"WashPost/SurveyMonkey"	"2016-10-08"	"2016-10-16"	"2016-10-18T16:49:03Z"	1028	"Likely Voters"	"Internet"	44	41	10	3	2	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-26238"	"http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/"	"Nonpartisan"	"None"	""	2
"25"	"Arizona Republic/Morrison/Cronkite News "	"2016-10-10"	"2016-10-15"	"2016-10-19T12:46:34Z"	713	"Likely Voters"	"Live Phone"	38	43	7	4	8	"http://elections.huffingtonpost.com/pollster/polls/arizona-republic-morrison-cronkite-news-26264"	"http://www.azcentral.com/story/news/politics/elections/2016/10/19/arizona-republic-morrison-cronkite-news-poll/92390100/"	"Nonpartisan"	"None"	""	1
"26"	"HighGround"	"2016-10-14"	"2016-10-14"	"2016-10-17T20:48:00Z"	400	"Likely Voters"	"Live Phone"	37	39	8	8	10	"http://elections.huffingtonpost.com/pollster/polls/highground-26220"	"http://www.azhighground.com/blog/post/latest-poll-shows-arizona-is-officially-a-battleground-state"	"Nonpartisan"	"None"	""	1
"27"	"Ipsos/Reuters"	"2016-09-23"	"2016-10-13"	"2016-10-21T12:42:39Z"	1665	"Likely Voters"	"Internet"	45	39	NA	NA	16	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-26344"	"http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf"	"Nonpartisan"	"None"	""	1
"28"	"Data Orbital (R)"	"2016-10-11"	"2016-10-12"	"2016-10-17T16:48:37Z"	550	"Likely Voters"	"Live Phone"	42	43	5	NA	10	"http://elections.huffingtonpost.com/pollster/polls/data-orbital-r-26205"	"http://big.assets.huffingtonpost.com/DATAORBITALAZ.pdf"	"Pollster"	"Rep"	""	1
"29"	"UPI/CVOTER"	"2016-09-19"	"2016-10-02"	"2016-10-04T12:42:30Z"	556	"Likely Voters"	"Internet"	52	42	NA	6	NA	"http://elections.huffingtonpost.com/pollster/polls/upi-cvoter-25900"	"https://www.documentcloud.org/documents/3118423-UPI-CVoter-2016-StatePoll-October-3-1.html"	"Nonpartisan"	"None"	""	1
"30"	"OH Predictive Insights (R)"	"2016-09-28"	"2016-09-30"	"2016-10-06T20:05:16Z"	718	"Likely Voters"	"IVR/Live Phone"	42	42	5	1	9	"http://elections.huffingtonpost.com/pollster/polls/oh-predictive-insights-r-25986"	"http://email.connectstrategic.com/t/j-5C5134BA69C80539"	"Pollster"	"Rep"	""	1
"31"	"Data Orbital (R)"	"2016-09-20"	"2016-09-22"	"2016-09-26T21:00:05Z"	550	"Likely Voters"	"Live Phone"	40	38	9	NA	14	"http://elections.huffingtonpost.com/pollster/polls/data-orbital-r-25721"	"http://us12.campaign-archive2.com/?u=5a280d25318f2afe3f311adb6&id=ff56065af6&e=3783c2dfd6"	"Pollster"	"Rep"	""	1
"32"	"Ipsos/Reuters"	"2016-09-02"	"2016-09-22"	"2016-09-26T18:35:45Z"	665	"Likely Voters"	"Internet"	48	42	NA	NA	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25679"	"http://big.assets.huffingtonpost.com/ipsos926.pdf"	"Nonpartisan"	"None"	""	1
"33"	"Insights West"	"2016-09-12"	"2016-09-14"	"2016-09-22T21:46:48Z"	484	"Likely Voters"	"Internet"	37	33	8	3	19	"http://elections.huffingtonpost.com/pollster/polls/insights-west-25626"	"http://www.insightswest.com/news/trump-leads-in-arizona-and-nevada-clinton-in-california-and-washington/?utm_source=Political+List+%28US+Election%29&utm_campaign=8423b3928c-Political_List_2016_US_Election_9_21_2016&utm_medium=email&utm_term=0_4223c8f7cf-8"	"Nonpartisan"	"None"	"As you may know, there will be a presidential election on Nov. 8. Which one of the following candidates would you be most likely to support on Election Day?"	1
"34"	"NBC/WSJ/Marist"	"2016-09-06"	"2016-09-08"	"2016-09-11T11:53:12Z"	649	"Likely Voters"	"Live Phone"	42	41	NA	12	4	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25445"	"http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	1
"35"	"NBC/WSJ/Marist"	"2016-09-06"	"2016-09-08"	"2016-09-11T11:53:12Z"	649	"Likely Voters"	"Live Phone"	40	38	12	4	6	"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25445"	"http://www.nbcnews.com/politics/2016-election/clinton-trump-deadlocked-battleground-states-polls-n646216"	"Nonpartisan"	"None"	"If November's presidential election were held today, whom would you support if the candidates are:"	2
"36"	"WashPost/SurveyMonkey"	"2016-08-09"	"2016-09-01"	"2016-09-06T12:05:44Z"	2026	"Registered Voters"	"Internet"	45	46	NA	NA	9	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25351"	"http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/"	"Nonpartisan"	"None"	""	1
"37"	"WashPost/SurveyMonkey"	"2016-08-09"	"2016-09-01"	"2016-09-06T12:05:44Z"	2026	"Registered Voters"	"Internet"	39	37	13	4	6	"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25351"	"http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/"	"Nonpartisan"	"None"	""	2
"38"	"Arizona Republic/Morrison/Cronkite News "	"2016-08-17"	"2016-08-31"	"2016-10-18T21:20:35Z"	704	"Likely Voters"	"Live Phone"	34	35	7	2	23	"http://elections.huffingtonpost.com/pollster/polls/arizona-republic-morrison-cronkite-news-26257"	"https://morrisoninstitute.asu.edu/news/arizona-republicmorrisoncronkite-news-poll-finds-arizona-grabs-presidential-election"	"Nonpartisan"	"None"	""	1
"39"	"PPP (D-NELP) "	"2016-08-26"	"2016-08-28"	"2016-09-01T15:12:22Z"	837	"Likely Voters"	"IVR/Online"	46	43	NA	NA	11	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-nelp-25314"	"http://nelpaction.org/wp-content/uploads/2016/08/AZResults1.pdf"	"Sponsor"	"Dem"	"The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?"	1
"40"	"OH Predictive Insights (R)"	"2016-08-25"	"2016-08-27"	"2016-08-29T17:00:28Z"	728	"Likely Voters"	"IVR/Live Phone"	39	40	7	1	13	"http://elections.huffingtonpost.com/pollster/polls/oh-predictive-insights-r-25280"	"http://email.connectstrategic.com/t/j-73630F4BD52B12D8"	"Pollster"	"Rep"	""	1
"41"	"CNN"	"2016-08-18"	"2016-08-23"	"2016-08-24T20:41:13Z"	809	"Likely Voters"	"Live Phone"	49	44	NA	7	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25252"	"http://www.cnn.com/2016/08/24/politics/arizona-north-carolina-polls-trump-clinton/index.html"	"Nonpartisan"	"None"	"Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, and Donald Trump and Mike Pence as the Republican Party’s candidates. Who would you be more likely to vote for?"	1
"42"	"CNN"	"2016-08-18"	"2016-08-23"	"2016-08-24T20:41:13Z"	809	"Likely Voters"	"Live Phone"	45	38	12	6	0	"http://elections.huffingtonpost.com/pollster/polls/cnn-25252"	"http://www.cnn.com/2016/08/24/politics/arizona-north-carolina-polls-trump-clinton/index.html"	"Nonpartisan"	"None"	"Now suppose that the presidential candidates on the ballot in your state included Hillary Clinton as the Democratic Party’s candidate, Donald Trump as the Republican Party’s candidate, Gary Johnson as the Libertarian Party candidate, and Jill Stein as the Green Party candidate, who would you be more likely to vote for?"	2
"43"	"CBS/YouGov"	"2016-08-02"	"2016-08-05"	"2016-08-07T14:59:34Z"	1095	"Likely Voters"	"Internet"	44	42	NA	9	5	"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-25079"	"https://today.yougov.com/news/2016/08/07/cbs-battleground-tracker-arizona-nevada-virginia/"	"Nonpartisan"	"None"	"If the 2016 presidential election were being held today and the candidates were Hillary Clinton, the Democrat, and Donald Trump, the Republican, who would you vote for? (Voters selecting someone else in the initial question were given a choice of a selection of third party candidates)"	1
"44"	"PPP (D-Americans United for Change/Constitutional Responsibility Project) "	"2016-06-22"	"2016-06-23"	"2016-06-28T03:16:05Z"	691	"Likely Voters"	"IVR/Online"	44	40	NA	NA	16	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-americans-united-for-change-constitutional-responsibility-project-24785"	"http://www.americansunitedforchange.org/page/-/SupremeCourtMemo62816.pdf"	"Sponsor"	"Dem"	""	1
"45"	"OH Predictive Insights (R)"	"2016-06-20"	"2016-06-20"	"2016-06-23T13:48:55Z"	1060	"Likely Voters"	"Automated Phone"	42	47	NA	6	6	"http://elections.huffingtonpost.com/pollster/polls/oh-predictive-insights-r-24751"	"http://email.connectstrategic.com/t/j-2A45CA0283AA87B8"	"Pollster"	"Rep"	""	1
"46"	"GQR (D-Democracy Corps/Women's Voices Women Vote)"	"2016-06-11"	"2016-06-20"	"2016-07-09T02:01:35Z"	300	"Likely Voters"	"Live Phone"	48	43	NA	6	3	"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24841"	"http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf"	"Sponsor"	"Dem"	""	1
"47"	"GQR (D-Democracy Corps/Women's Voices Women Vote)"	"2016-06-11"	"2016-06-20"	"2016-07-09T02:01:35Z"	300	"Likely Voters"	"Live Phone"	45	39	10	3	4	"http://elections.huffingtonpost.com/pollster/polls/gqr-d-democracy-corps-women-s-voices-women-vote-24841"	"http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf"	"Sponsor"	"Dem"	""	2
"48"	"PPP (D)"	"2016-05-13"	"2016-05-15"	"2016-05-17T19:31:52Z"	896	"Likely Voters"	"IVR/Online"	40	38	6	2	13	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24504"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_AZ_51716.pdf"	"Pollster"	"Dem"	""	1
"49"	"PPP (D)"	"2016-05-13"	"2016-05-15"	"2016-05-17T19:31:52Z"	896	"Likely Voters"	"IVR/Online"	45	41	NA	NA	14	"http://elections.huffingtonpost.com/pollster/polls/ppp-d-24504"	"http://www.publicpolicypolling.com/pdf/2015/PPP_Release_AZ_51716.pdf"	"Pollster"	"Dem"	""	2
"50"	"Behavior Research Center"	"2016-04-04"	"2016-04-11"	"2016-04-25T20:07:53Z"	564	"Registered Voters"	"Live Phone"	35	42	NA	NA	23	"http://elections.huffingtonpost.com/pollster/polls/behavior-research-center-24357"	"http://www.brcpolls.com/16/RMP%202016-II-04.pdf"	"Nonpartisan"	"None"	""	1
"51"	"Merrill/WestGroup"	"2016-03-07"	"2016-03-11"	"2016-03-17T20:20:01Z"	701	"Likely Voters"	"Live Phone"	38	38	NA	9	15	"http://elections.huffingtonpost.com/pollster/polls/merrill-westgroup-24105"	"http://big.assets.huffingtonpost.com/MerillPollGeneralPR.pdf"	"Nonpartisan"	"None"	""	1
"52"	"Strategies 360"	"2015-12-04"	"2015-12-09"	"2015-12-16T23:14:13Z"	504	"Likely Voters"	"Live Phone"	44	42	NA	NA	13	"http://elections.huffingtonpost.com/pollster/polls/strategies-360-23359"	"http://www.strategies360.com/wp-content/uploads/2015/12/15-340-AZ-Public-Poll-Toplines.pdf"	"Nonpartisan"	"None"	""	1
