"","Pollster","Start.Date","End.Date","Entry.Date.Time..ET.","Number.of.Observations","Population","Mode","Trump","Clinton","Johnson","Other","Undecided","Pollster.URL","Source.URL","Partisan","Affiliation","Question.Text","Question.Iteration"
"37","Ipsos/Reuters","2016-09-02","2016-09-22","2016-09-26T18:39:46Z",534,"Likely Voters","Internet",44,42,NA,NA,14,"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-25683","http://big.assets.huffingtonpost.com/ipsos926.pdf","Nonpartisan","None","",1
"38","Quinnipiac","2016-09-13","2016-09-21","2016-09-22T19:12:06Z",644,"Likely Voters","Live Phone",42,44,10,2,2,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25622","http://big.assets.huffingtonpost.com/quipac.pdf","Nonpartisan","None","If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?",1
"39","Quinnipiac","2016-09-13","2016-09-21","2016-09-22T19:12:06Z",644,"Likely Voters","Live Phone",47,47,NA,2,4,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25622","http://big.assets.huffingtonpost.com/quipac.pdf","Nonpartisan","None","If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?",2
"40","Franklin and Marshall College/Colorado Mesa University","2016-09-14","2016-09-18","2016-09-22T15:13:56Z",350,"Likely Voters","Live Phone/Online",35,44,NA,14,7,"http://elections.huffingtonpost.com/pollster/polls/franklin-and-marshall-college-colorado-mesa-university-25616","http://www.coloradomesa.edu/social-research-center/cmu-rmpbs-poll-results.html","Nonpartisan","None","If the November general election for president was being held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, would you vote for Donald Trump, Hillary Clinton, some other candidate, or aren't you sure how you would vote?",1
"41","Franklin and Marshall College/Colorado Mesa University","2016-09-14","2016-09-18","2016-09-22T15:13:56Z",350,"Likely Voters","Live Phone/Online",34,41,12,3,10,"http://elections.huffingtonpost.com/pollster/polls/franklin-and-marshall-college-colorado-mesa-university-25616","http://www.coloradomesa.edu/social-research-center/cmu-rmpbs-poll-results.html","Nonpartisan","None","If the November general election for president was being held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, Jill Stein, the Green candidate, and Gary Johnson, the Libertarian candidate, would you vote for …or aren't you sure how you would vote?",2
"42","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T12:01:10Z",2428,"Registered Voters","Internet",44,46,NA,NA,10,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25349","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",1
"43","WashPost/SurveyMonkey","2016-08-09","2016-09-01","2016-09-06T12:01:10Z",2428,"Registered Voters","Internet",37,37,16,6,4,"http://elections.huffingtonpost.com/pollster/polls/washpost-surveymonkey-25349","http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/","Nonpartisan","None","",2
"44","Magellan (R)","2016-08-29","2016-08-31","2016-09-08T12:41:45Z",500,"Likely Voters","Live Phone",36,41,13,4,6,"http://elections.huffingtonpost.com/pollster/polls/magellan-r-25419","http://magellanstrategies.com/wp-content/uploads/2016/09/Magellan-Strategies-Colorado-Presidential-Survey-Summary-090916.pdf","Pollster","Rep","If the election for President were being held today, would you vote for Hillary Clinton the Democratic candidate, Donald Trump the Republican candidate, Gary Johnson the Libertarian candidate, or Jill Stein, the Green Party candidate?",1
"45","Quinnipiac","2016-08-09","2016-08-16","2016-08-17T17:44:04Z",830,"Likely Voters","Live Phone",39,49,NA,4,9,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25199","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat and Donald Trump the Republican, for whom would you vote?",1
"46","Quinnipiac","2016-08-09","2016-08-16","2016-08-17T17:44:04Z",830,"Likely Voters","Live Phone",33,41,16,7,3,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-25199","http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373","Nonpartisan","None","If the election for President were being held today, and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein the Green party candidate, for whom would you vote?",2
"47","NBC/WSJ/Marist","2016-08-04","2016-08-10","2016-08-12T15:40:37Z",899,"Registered Voters","Live Phone",32,46,NA,15,6,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25150","http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"48","NBC/WSJ/Marist","2016-08-04","2016-08-10","2016-08-12T15:40:37Z",899,"Registered Voters","Live Phone",29,41,15,7,8,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-25150","http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"49","FOX","2016-07-09","2016-07-12","2016-07-13T22:12:49Z",600,"Registered Voters","Live Phone",34,44,NA,11,11,"http://elections.huffingtonpost.com/pollster/polls/fox-24882","http://www.foxnews.com/politics/interactive/2016/07/13/fox-news-poll-71316-trump-trails-clinton-in-colorado/","Nonpartisan","None","If the 2016 presidential election were held today…How would you vote if the candidates were:",1
"50","FOX","2016-07-09","2016-07-12","2016-07-13T22:12:49Z",600,"Registered Voters","Live Phone",28,37,13,10,13,"http://elections.huffingtonpost.com/pollster/polls/fox-24882","http://www.foxnews.com/politics/interactive/2016/07/13/fox-news-poll-71316-trump-trails-clinton-in-colorado/","Nonpartisan","None","How would you vote if the candidates were:",2
"51","Monmouth University","2016-07-09","2016-07-12","2016-07-13T16:42:17Z",404,"Likely Voters","Live Phone",35,48,5,6,7,"http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24875","http://monmouth.edu/polling-institute/reports/MonmouthPoll_CO_071316/","Nonpartisan","None","",1
"52","NBC/WSJ/Marist","2016-07-05","2016-07-11","2016-07-15T11:19:12Z",794,"Registered Voters","Live Phone",35,43,NA,21,NA,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24895","http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",1
"53","NBC/WSJ/Marist","2016-07-05","2016-07-11","2016-07-15T11:19:12Z",794,"Registered Voters","Live Phone",33,39,13,7,9,"http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-marist-24895","http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551","Nonpartisan","None","If November's presidential election were held today, whom would you support if the candidates are:",2
"54","Harper (R)","2016-07-07","2016-07-09","2016-07-12T20:06:43Z",500,"Likely Voters","IVR/Live Phone",38,45,NA,14,4,"http://elections.huffingtonpost.com/pollster/polls/harper-r-24868","http://harperpolling.com/polls/colorado-general-election-poll#PresidentialBallot","Pollster","Rep","",1
"55","Gravis Marketing","2016-07-07","2016-07-08","2016-07-14T18:40:28Z",1313,"Registered Voters","Automated Phone",41,43,NA,16,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-24887","http://big.assets.huffingtonpost.com/COGravispoll.pdf","Nonpartisan","None","If you had to vote today in a matchup between Hillary Clinton and Donald Trump, who would you vote for?",1
"56","Gravis Marketing","2016-07-07","2016-07-08","2016-07-14T18:40:28Z",1313,"Registered Voters","Automated Phone",38,39,9,14,NA,"http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-24887","http://big.assets.huffingtonpost.com/COGravispoll.pdf","Nonpartisan","None","If you had to vote today in a matchup between Hillary Clinton, Donald Trump, Gary Johnson and Jill Stein, who would you vote for?",2
"57","CBS/YouGov","2016-06-21","2016-06-24","2016-06-26T20:40:41Z",996,"Likely Voters","Internet",39,40,NA,9,10,"http://elections.huffingtonpost.com/pollster/polls/cbs-yougov-24767","https://www.scribd.com/doc/316764904/CBS-News-2016-Battleground-Tracker-Colorado-June-2016","Nonpartisan","None","",1
"58","Quinnipiac","2015-11-11","2015-11-15","2015-11-18T14:58:55Z",1262,"Registered Voters","Live Phone",48,37,NA,4,11,"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-23168","http://www.quinnipiac.edu/images/polling/co/co11182015_c23tbvm.pdf","Nonpartisan","None","",1
